0	0	0	0	0	0	0	0	0	0
-0.000751035	-0.0560827	0.955276	0.955276	1	1	1	0.99988	0.955276	1
0.0011228	0.121268	0.903479	0.903479	1	1	1	0.999847	0.991746	1
-0.00656283	-0.436418	0.662537	0.71482	1	1	1	0.99903	0.866394	1
-0.00594365	-0.429371	0.667656	0.713276	1	1	1	0.999171	0.873089	1
0.00114874	0.0905845	0.927823	0.936237	1	1	1	0.999795	0.927823	1
0.00253976	0.297548	0.76605	0.76605	1	1	1	0.999721	0.999973	1
-0.0182974	-1.08788	0.276658	0.469061	1	1	0.995937	0.971635	0.564021	1
-0.0082985	-0.950696	0.341766	0.506209	1	1	0.999183	0.976462	0.528184	1
-0.00886676	-0.612437	0.540253	0.574411	1	1	0.999998	0.99619	0.834936	1
-0.00330412	-0.444612	0.656603	0.705339	1	1	1	0.99846	0.930188	1
0.00205763	0.164187	0.869585	0.924107	1	1	1	0.997322	0.923934	1
0.00340842	0.277157	0.781661	0.867488	1	1	1	0.99925	0.931134	1
-0.00276347	-0.185036	0.853202	0.900363	1	1	1	0.994074	0.906527	1
-0.00530431	-0.351992	0.724847	0.743326	1	1	1	0.999366	0.880171	1
0.000243465	0.0171568	0.986312	0.986312	1	1	1	0.999844	0.986312	1
-0.000935455	-0.0667731	0.946763	0.958091	1	1	1	0.999861	0.946763	1
-0.0155556	-0.993197	0.320621	0.320621	1	1	0.998601	0.995538	0.727666	1
-0.00649832	-0.417751	0.676132	0.775233	1	1	1	0.998333	0.820217	1
-0.00354633	-0.218569	0.826988	0.826988	1	1	1	0.999934	0.932667	1
-0.00611133	-0.383276	0.701518	0.820627	1	1	1	0.992063	0.851843	1
-0.00857018	-0.504643	0.613813	0.613813	1	1	1	0.999044	0.819205	1
0.00428187	0.247888	0.804223	0.804903	1	1	1	0.999894	0.952232	1
0.0195978	1.21809	0.223199	0.26275	1	1	0.986346	0.950801	0.542054	1
0.00336513	0.209496	0.834063	0.834063	1	1	1	0.999675	0.834063	1
0.00461745	0.336317	0.736634	0.797888	1	1	1	0.995189	0.869791	1
-0.00230053	-0.183546	0.854371	0.872868	1	1	1	0.998816	0.907769	1
-0.00304666	-0.244608	0.806761	0.806761	1	1	1	0.999891	0.914329	1
-0.0198552	-1.53905	0.123803	0.310103	1	1	0.894262	0.795288	0.34796	1
-0.0174446	-1.34069	0.180031	0.284979	1	1	0.965758	0.937889	0.69463	1
-0.00679686	-0.441069	0.659166	0.659166	1	1	1	0.999879	0.887629	1
-0.0181073	-1.1623	0.245121	0.245121	1	1	0.991607	0.985272	0.909115	1
-0.00908972	-0.592402	0.553585	0.586322	1	1	0.999999	0.998821	0.837365	1
-0.00891014	-0.584179	0.559104	0.559104	1	1	0.999999	0.999424	0.904218	1
-0.0180622	-1.05239	0.29263	0.458745	1	1	0.99722	0.970316	0.621188	1
0.0166435	0.969939	0.332084	0.332084	1	1	0.998952	0.996484	0.975012	1
-0.00578401	-0.342886	0.731686	0.792926	1	1	1	0.999627	0.920932	1
0.0155511	0.911161	0.362218	0.362218	1	1	0.999522	0.99547	0.931599	1
-0.00297443	-0.206991	0.836018	0.844777	1	1	1	0.999942	0.974107	1
-0.00488893	-0.334657	0.737886	0.796121	1	1	1	0.995783	0.833281	1
0.00216164	0.147239	0.882944	0.882944	1	1	1	0.999993	0.980525	1
0.00769813	0.521153	0.602264	0.602264	1	1	1	0.998658	0.815544	1
-0.0229464	-1.41495	0.157092	0.193797	1	1	0.945266	0.922963	0.835351	1
-0.0426181	-2.61417	0.00894872	0.0126415	0.152128	0.152128	0.14171	0.14171	0.117681	0.404769
-0.0216887	-1.34996	0.177038	0.235735	1	1	0.96357	0.94621	0.809874	1
0.00910939	0.58245	0.560268	0.560268	1	1	0.999999	0.999881	0.912808	1
0.000532629	0.0336754	0.973136	0.973136	1	1	1	0.999991	0.988689	1
-0.0101643	-0.62604	0.531293	0.536569	1	1	0.999997	0.998139	0.752665	1
0.00759134	0.503703	0.614474	0.614474	1	1	1	0.999888	0.924912	1
-0.0130137	-0.851159	0.394687	0.394687	1	1	0.999803	0.993396	0.838711	1
0.0359308	2.11214	0.0346824	0.146644	0.589601	0.589601	0.451226	0.451226	0.589601	1
-0.000309402	-0.019313	0.984592	0.984592	1	1	1	0.999989	0.986543	1
0.0102298	0.616184	0.537778	0.693048	1	1	0.999998	0.983464	0.680511	1
-0.0128374	-0.771974	0.440136	0.457136	1	1	0.999948	0.998306	0.762538	1
-0.0217109	-1.3812	0.167227	0.231266	1	1	0.95544	0.933105	0.697942	1
-0.0163371	-1.03444	0.300937	0.300937	1	1	0.997726	0.986379	0.852656	1
-0.013596	-0.827212	0.408123	0.427304	1	1	0.999866	0.994724	0.840484	1
-0.0158005	-0.995556	0.319473	0.408883	1	1	0.99856	0.978696	0.678881	1
0.0335304	2.19008	0.0285259	0.0483191	0.48494	0.456414	0.388592	0.370639	0.24247	0.833988
0.0075924	0.487826	0.625677	0.673512	1	1	1	0.998054	0.819976	1
0.0318551	1.89019	0.0587421	0.10193	0.998616	0.939874	0.642689	0.62039	0.499308	1
0.0157187	0.9277	0.35357	0.436872	1	1	0.999399	0.992393	0.790506	1
-0.00204228	-0.121918	0.902965	0.902965	1	1	1	0.999806	0.964751	1
0.0315779	1.86036	0.0628443	0.168062	1	1	0.668258	0.646012	0.391703	1
-0.00584752	-0.354035	0.723315	0.723315	1	1	1	0.99882	0.906916	1
0.00808445	0.483682	0.628615	0.757934	1	1	1	0.988333	0.763318	1
-0.0138028	-0.814571	0.415324	0.415324	1	1	0.999891	0.995332	0.72194	1
0.0064595	0.388554	0.697609	0.697609	1	1	1	0.999782	0.928112	1
-0.0179084	-1.18652	0.235428	0.469166	1	1	0.989574	0.931737	0.500284	1
-0.00127701	-0.0851319	0.932157	0.943509	1	1	1	0.999646	0.961089	1
0.00569889	0.353596	0.723644	0.775911	1	1	1	0.999555	0.848781	1
0.00588805	0.386606	0.69905	0.69905	1	1	1	0.999993	0.996035	1
0.00284159	0.172918	0.862717	0.862717	1	1	1	0.998482	0.916637	1
-0.00702049	-0.433291	0.664806	0.664806	1	1	1	0.99939	0.890716	1
0.0191425	1.16771	0.24293	0.24293	1	1	0.991183	0.979681	0.912212	1
0.0152769	0.923982	0.355503	0.355503	1	1	0.999429	0.994864	0.870011	1
0.00803001	0.483568	0.628696	0.701069	1	1	1	0.999639	0.914375	1
0.00299614	0.179605	0.857464	0.857464	1	1	1	0.999992	0.901914	1
-0.0122497	-0.942189	0.346103	0.346103	1	1	0.999269	0.996004	0.979519	1
-0.0104653	-0.796542	0.425723	0.425723	1	1	0.99992	0.999261	0.938432	1
0.0179244	1.22825	0.219361	0.219361	1	1	0.985153	0.960019	0.745828	1
0.0203127	1.35703	0.174781	0.174781	1	1	0.961834	0.9177	0.594256	1
-0.0103532	-0.646739	0.517806	0.517806	1	1	0.999996	0.999125	0.867174	1
-0.000122144	-0.00760309	0.993934	0.993934	1	1	1	0.999996	0.999248	1
-0.00610775	-0.471856	0.637033	0.637033	1	1	1	0.999891	0.977677	1
-0.00301956	-0.231871	0.81664	0.81664	1	1	1	0.999552	0.85919	1
0.0053843	0.392889	0.694404	0.694404	1	1	1	0.999849	0.966407	1
0.0193272	1.41478	0.157142	0.267811	1	1	0.94532	0.891655	0.437136	1
0.013014	0.79982	0.423821	0.499499	1	1	0.999915	0.997096	0.80055	1
0.0245055	1.55963	0.118858	0.135637	1	1	0.883646	0.850139	0.526946	1
-0.00176038	-0.128519	0.897739	0.916882	1	1	1	0.998594	0.897739	1
0.00090948	0.0643214	0.948715	0.95347	1	1	1	0.999699	0.980634	1
0.0101373	0.681552	0.495527	0.495527	1	1	0.999991	0.999863	0.936229	1
0.00579498	0.392422	0.694749	0.717028	1	1	1	0.999106	0.752768	1
